Id,Source,Translation,Comment,Modified
JWK-FM-RadialMenu-Intro,"Open the radial menu using <color rgba='226,168,79,255'><action name=""JWK_MainMenu""/></color> to access various features specific to Freedom Fighters. This menu is context-aware, which means the options available within the menu may depend on your character state, objects in your vicinity, equipped tools and other. When additional options are available, you will usually see an on-screen prompt in the lower part of your screen.<br/><br/>Basic features available via the radial menu include:<br/><br/>- accessing <b>journal</b>, containing details about your current tasks<br/><br/>- accessing <b>campaign progress</b> menu, which lists your high-level objectives required to win the uprising<br/><br/>- <b>transferring money</b> to nearby <b>freedom fighters</b><br/><br/>- accessing <b>placing</b> and <b>construction</b> menus.","Otevřete radiální menu pomocí <color rgba='226,168,79,255'><action name=""JWK_MainMenu""/></color> pro přístup k různým funkcím specifickým pro Freedom Fighters. Tato nabídka je kontextová, což znamená, že možnosti dostupné v nabídce mohou záviset na stavu vaší postavy, objektech ve vaší blízkosti, vybavených nástrojích a dalších. Pokud jsou k dispozici další možnosti, obvykle se ve spodní části obrazovky zobrazí výzva na obrazovce.<br/><br/>Mezi základní funkce dostupné prostřednictvím radiální nabídky patří např:<br/><br/>- přístup k <b>deníku</b>, který obsahuje podrobnosti o vašich aktuálních úkolech<br/><br/>- přístup k nabídce <b>pokrok v kampani</b>, která obsahuje seznam vašich cílů vysoké úrovně potřebných k vítězství v povstání<br/><br/>- <b>převod peněz</b> na blízké <b>bojovníky za svobodu</b><br/><br/>- přístup k nabídkám <b>umístění</b> a <b>stavba</b>.",,03 Aug 2025 17:21:43 +0200
JWK-FM-Radio-Intro,"You can use any handheld radio to communicate with the resistance. To do so, you must equip the radio in hand and interact with it using the <b>radial menu</b>. You will see a call to action when the interaction is available. Remember to turn the radio on and tune it to required frequency. You also need to be within range of a controlled radio site.","Ke komunikaci s odporem můžete použít jakoukoli ruční vysílačku. K tomu je třeba vybavit se vysílačkou v ruce a komunikovat s ní pomocí <b>radiového menu</b>. Až bude interakce k dispozici, zobrazí se výzva k akci. Nezapomeňte vysílačku zapnout a naladit ji na požadovanou frekvenci. Musíte být také v dosahu kontrolovaného rádiového stanoviště.",,03 Aug 2025 17:21:43 +0200
JWK-FM-RadioTowers-Control,"Radio towers are always guarded by an enemy garrison. To take control, the resistance has to simply secure the area by clearing its garrison.","Rádiové věže jsou vždy střeženy nepřátelskou posádkou. Chcete-li převzít kontrolu, musí odbojáři jednoduše zajistit oblast vyčištěním její posádky.",,03 Aug 2025 17:21:43 +0200
JWK-FM-RadioTowers-Intro,"Radio towers are used to enable communication for the controlling faction and jam opposing forces. All radio towers need to be either neutralized or controlled by the resistance to achieve victory. Towers may be destroyed, in which case neither side will control it. This also counts towards campaign progress.","Rádiové věže slouží k zajištění komunikace pro ovládající frakci a rušení soupeřových sil. Abyste dosáhli vítězství, musí být všechny radiové věže buď neutralizovány, nebo ovládnuty odbojem. Věže mohou být zničeny, v takovém případě je nebude ovládat ani jedna strana. To se také započítává do postupu v kampani.",,03 Aug 2025 17:21:43 +0200
JWK-FM-RaisingSupport-Intro,"Gaining support is a process which takes time. Most actions will not yield immediate result, but will resonate over time instead. For example, if you place posters, it takes some time for them to be noticed. If you donate supplies, it takes some time for the word to spread around, and so on. You can inspect towns on the map to view currently active effects and their expiration time. Once an effect expires, it will stop attracting new supporters and will be removed.<br/><br/>There are multiple ways to gain support, including:<br/><br/>- <b>direct agitation</b> by approaching and talking to individual persons<br/><br/>- placing up <b>propaganda posters</b> to increase visibility and awareness<br/><br/>- <b>donating supplies</b> to townsfolk <br/><br/>Some methods are described in detail in their dedicated Field Manual pages.","Získání podpory je proces, který vyžaduje čas. Většina akcí nepřinese okamžitý výsledek, ale bude rezonovat v čase. Pokud například umístíte plakáty, nějakou dobu trvá, než si jich někdo všimne. Pokud darujete zásoby, nějakou dobu trvá, než se o nich začne mluvit, a tak dále. Města si můžete prohlédnout na mapě a zobrazit aktuálně aktivní účinky a dobu jejich platnosti. Jakmile efekt vyprší, přestane přitahovat nové příznivce a bude odstraněn.<br/><br/>Existuje více způsobů, jak získat podporu, včetně:<br/><br/>- <b>přímé agitace</b> oslovováním jednotlivých osob a rozhovory s nimi<br/><br/>- vylepování <b>propagačních plakátů</b> pro zvýšení viditelnosti a informovanosti<br/><br/>- <b>darování zásob</b> obyvatelům měst<br/><br/>Některé metody jsou podrobně popsány na stránkách věnovaných jejich polnímu manuálu.",,03 Aug 2025 17:21:43 +0200
JWK-FM-Recruits-Intro,You can recruit <b>resistance fighters</b> at <b>HQ hideouts</b> existing in the world or <b>living areas</b> constructed by players at the resistance operating bases. Recruited fighters can be <b>commanded</b> as members of your squad.,Bojovníky <b>odboje</b> můžete rekrutovat v <b>úkrytech velitelství</b> existujících ve světě nebo v <b>obytných oblastech</b> postavených hráči na operačních základnách odboje. Nabrané bojovníky můžete <b>ovládat</b> jako členy svého oddílu.,,03 Aug 2025 17:21:43 +0200
JWK-FM-RepairStations-Intro,"Repair stations allow to repair vehicles of relevant category. To repair ground vehicles, build a <b>vehicle maintenance ramp</b>. To repair helicopters, build a <b>service helipad</b>. Follow base game mechanics to carry out the repairs - equip yourself with a wrench and approach the damaged elements until you see a relevant action. The repairs will consume resources stored at the location.","Opravny umožňují opravovat vozidla příslušné kategorie. Chcete-li opravovat pozemní vozidla, postavte <b>rampu pro údržbu vozidel</b>. Chcete-li opravovat vrtulníky, postavte <b>servisní heliport</b>. Při provádění oprav postupujte podle mechaniky základní hry - vybavte se hasákem a přibližujte se k poškozeným prvkům, dokud neuvidíte příslušnou akci. Při opravách se spotřebují zdroje uložené na daném místě.",,03 Aug 2025 17:21:43 +0200
JWK-FM-ResistanceTraders-Intro,"Traders can be found at <b>resistance hideouts</b> and usually offer some interesting and illegal items for purchase. They will also collect enemy dogtags from you, in exchange for money.",Obchodníky najdete v úkrytech <b>odboje</b> a obvykle nabízejí ke koupi zajímavé a nelegální předměty. Výměnou za peníze od vás budou také vybírat nepřátelské psí známky.,,03 Aug 2025 17:21:43 +0200
JWK-FM-Respawn-Intro,"After joining the fight for the first time, or an unfortunate death, player will be faced with the <b>deployment map tool</b>. In this view, they can select the respawn location they wish to use. If there is no location available, player has to wait until remaining players reenable respawn availability. If there are no remaining players alive, the campaign will fail.","Po prvním vstupu do boje nebo po nešťastné smrti se hráč setká s nástrojem <b>mapa rozmístění</b>. V tomto zobrazení si může vybrat místo respawnu, které chce použít. Pokud není k dispozici žádná lokace, musí hráč počkat, dokud zbývající hráči znovu nezpřístupní respawn. Pokud nejsou zbývající hráči naživu, kampaň se nezdaří.",,03 Aug 2025 17:21:43 +0200
JWK-FM-Respawn-OperatingBases,"Spawning at <b>operating bases</b> consumes certain amount of resources, depending on the <b>operating base</b> type. Respawn cost, along with available resources at the base, is always shown in the <b>deployment map tool</b>.<br/><br/>Spawned character will have a mix of resistance clothes and no equipment at all.",Zakládání na <b>operačních základnách</b> spotřebovává určité množství zdrojů v závislosti na typu <b>operační základny</b>. Náklady na znovuzrození spolu s dostupnými zdroji na základně se vždy zobrazí v nástroji <b>mapa rozmístění</b>.<br/><br/>Znovuzrozená postava bude mít kombinaci odolného oblečení a žádného vybavení.,,03 Aug 2025 17:21:43 +0200
JWK-FM-Respawn-Towns,"To spawn in a town, there must be at least one <b>supporter</b> in local population. By spawning, the player takes control of a civilian character that is taken away from the supporters amount. Town population is not affected by this.<br/><br/>Spawned character will have civilian clothes, a basic handgun, a map and some bag.","Abyste se mohli ve městě spawnovat, musí být v místní populaci alespoň jeden <b>podporovatel</b>. Při spawnování hráč převezme kontrolu nad civilní postavou, které je odebráno množství podporovatelů. Populace města tím není ovlivněna.<br/><br/>Vynořená postava bude mít civilní oblečení, základní pistoli, mapu a nějakou tašku.",,03 Aug 2025 17:21:43 +0200
JWK-FM-Resting-Healing,"Depending on your difficulty settings, resting may heal player characters. Damage is healed in full, independently of the rest duration.",V závislosti na nastavení obtížnosti může odpočinek uzdravovat postavy hráčů. Poškození se vyléčí v plné výši nezávisle na délce odpočinku.,,03 Aug 2025 17:21:43 +0200
JWK-FM-Resting-Intro,"You can use most beds found in the world to <b>rest</b>. Resting advances time, which is useful if you want to skip night-time or, to the contrary, you want to carry out an assault in the dark.<br/><br/>To rest, you have to interact with a bed and select resting duration in the menu. In multiplayer, all players spawned in-world need to get near beds and confirm their readiness to rest. It is not possible to change planned rest duration while players are waiting. To do so, all players must cancel their readiness (or exit resting menu), which will clear currently planned rest.<br/><br/>Once all required players are ready, a timelapse will occur, fast-forwarding by selected duration.","K <b>odpočinku</b> můžete použít většinu postelí, které se na světě nacházejí. Odpočinek posunuje čas, což je užitečné, pokud chcete vynechat noční dobu nebo naopak chcete provést útok za tmy.<br/><br/>Chcete-li odpočívat, musíte s postelí interagovat a v nabídce vybrat dobu odpočinku. Ve hře více hráčů se musí všichni hráči spawnovaní ve světě přiblížit k lůžku a potvrdit svou připravenost k odpočinku. Během čekání hráčů není možné měnit plánovanou délku odpočinku. Za tímto účelem musí všichni hráči zrušit svou připravenost (nebo opustit nabídku odpočinku), čímž se zruší aktuálně plánovaný odpočinek.<br/><br/>Jakmile jsou všichni požadovaní hráči připraveni, dojde k časovému posunu, který se zrychlí podle zvolené doby trvání.",,03 Aug 2025 17:21:43 +0200
JWK-FM-Resting-Requirements,"Each player needs to have a <b>wristwatch</b> in order to wake up at the planned time.<br/><br/>Additionally:<br/>- character cannot be wanted<br/>- if character is in combat attire, there cannot be enemies nearby<br/>- bed cannot be in illegal area","Každý hráč musí mít <b>náramkové hodinky</b>, aby se probudil v plánovaný čas.<br/><br/>Dále:<br/>- postava nesmí být hledaná<br/>- pokud je postava v bojovém oblečení, nesmí být v blízkosti nepřátelé<br/>- postel nesmí být v nelegální oblasti.",,03 Aug 2025 17:21:43 +0200
JWK-FM-Saving-Character,"Your character position and inventory is fully saved. On return you will spawn at the same location you have exited, so make sure to exit the game while in a safe location!<br/><br/>If your character dies, their body will be persisted after you disconnect or exit, enabling you to return to it. But if you lose your next character, the previous body will be removed - only the last body is preserved.<br/><br/>Your AI subordinates are saved with your character. In multiplayer they will join and leave the server with you.","Pozice vaší postavy a inventář jsou plně uloženy. Po návratu se zrodíte na stejném místě, na kterém jste hru opustili, proto se ujistěte, že jste hru opustili na bezpečném místě!<br/><br/>Pokud vaše postava zemře, její tělo zůstane zachováno i po odpojení nebo ukončení hry, což vám umožní se k ní vrátit. Pokud však přijdete o další postavu, předchozí tělo bude odstraněno - zachováno zůstane pouze poslední tělo.<br/><br/>Vaši podřízení AI jsou uloženi spolu s vaší postavou. Ve hře více hráčů se připojí a opustí server s vámi.",,03 Aug 2025 17:21:43 +0200
JWK-FM-Saving-Enemies,"Specific enemy characters are not saved, so if you exit the game while surrounded by enemies, they will be gone after you load the game. Garrison compositions are however saved, which means if you attack a place of interest and eliminate a single enemy, that specific character will not automatically reappear. If you clear a location, but do not capture it, it will remain empty after the load - of course, unless enemy reinforcements arrive!<br/><br/>This means that every fight counts and you can effectively clear garrisons by war of attrition, small chunks at a time.","Konkrétní nepřátelské postavy se neukládají, takže pokud ukončíte hru, když jste obklopeni nepřáteli, po načtení hry budou pryč. Složení posádky se však ukládá, což znamená, že pokud zaútočíte na zajímavé místo a zlikvidujete jediného nepřítele, tato konkrétní postava se automaticky znovu neobjeví. Pokud místo vyčistíte, ale nezískáte, zůstane po načtení prázdné - samozřejmě pokud nedorazí nepřátelské posily!!!<br/><br/>To znamená, že každý boj se počítá a posádky můžete efektivně vyčistit opotřebovávací válkou po malých kouscích.",,03 Aug 2025 17:21:43 +0200
JWK-FM-Saving-Intro,"Freedom Fighters is a semi-persistent scenario, which means that overall game progress is saved, but not the exact state of the world. Global save is performed periodically every 10 minutes to protect players from losing progress due to a fatal crash, and on every server exit (or closing the game in single player). In multiplayer, the player profile is saved on player disconnect.","Freedom Fighters je polopersistentní scénář, což znamená, že se ukládá celkový postup ve hře, ale ne přesný stav světa. Globální ukládání se provádí pravidelně každých 10 minut, aby hráči nepřišli o postup v důsledku fatálního pádu, a při každém ukončení serveru (nebo ukončení hry pro jednoho hráče). Ve hře více hráčů se profil hráče ukládá při odpojení hráče.",,03 Aug 2025 17:21:43 +0200
JWK-FM-Saving-Vehicles,"Vehicles found in the world are not persistent by default - regardless whether you capture them on the go, or hijack from a parking spot. To preserve a vehicle during save/load, you have to assign it to a parking spot in a <b>garage</b> or a <b>helipad</b> at a controlled <b>operating base</b>.<br/><br/>If you abandon a vehicle in the world and get sufficiently far away, it may be gone once you get back! Assigning the vehicle to a parking spot also prevents this. Additionally, you will be able to recover the vehicle from far away.<br/><br/>Note that claiming <b>ownership</b> of a vehicle does not affect its persistence.","Vozidla nalezená ve světě nejsou ve výchozím nastavení trvalá - bez ohledu na to, zda je zachytíte za jízdy, nebo unesete z parkovacího místa. Chcete-li vozidlo zachovat během ukládání/načítání, musíte ho přiřadit na parkovací místo v <b>garáži</b> nebo na <b>helipadu</b> na kontrolované <b>operační základně</b>.<br/><br/>Pokud vozidlo ve světě opustíte a dostanete se dostatečně daleko, může být po návratu pryč! Tomu zabrání i přiřazení vozidla k parkovacímu místu. Navíc budete moci vozidlo získat zpět z velké dálky.<br/><br/>Poznamenejte, že uplatnění nároku na <b>vlastnictví</b> vozidla nemá vliv na jeho trvalost.",,03 Aug 2025 17:21:43 +0200
JWK-FM-Shops-Intro,"Various civilian shops can be found in the world, offering diverse assortment of goods. At general shops, you can buy various items intended for tourism, which are also incidentally useful if you plan to conduct guerilla warfare - such as compasses, watches or binoculars. Clothing shops may be useful if you want to get rid of your uniform and blend into the crowd. If you intend to be shot, make sure to visit the pharmacy beforehand.<br/><br/>While item stocks are limited, they usually get replenished before next business day begins. Shops will not want to serve you if you are <b>wanted</b>. Also keep in mind the current time of day - each shop has specific business hours, outside of which you will not be served.","Ve světě najdete různé civilní obchody, které nabízejí rozmanitý sortiment zboží. Ve všeobecných obchodech si můžete koupit různé předměty určené pro turistiku, které se mimochodem hodí i v případě, že plánujete vést partyzánskou válku - například kompasy, hodinky nebo dalekohledy. Obchody s oblečením mohou být užitečné, pokud se chcete zbavit uniformy a splynout s davem. Pokud se hodláte nechat zastřelit, nezapomeňte předtím navštívit lékárnu.<br/><br/>Sklady zboží jsou sice omezené, ale obvykle se doplní před začátkem dalšího pracovního dne. Obchody vás nebudou chtít obsloužit, pokud jste <b>žádoucí</b>. Mějte také na paměti aktuální denní dobu - každý obchod má určitou pracovní dobu, mimo kterou vás neobslouží.",,03 Aug 2025 17:21:43 +0200
JWK-FM-Storages-Intro,"Storages are always the first construction to be raised in an operating base. They store resources of different types and make them available to use within a base. Different to base game supply system, resources in <b>Freedom Fighters</b> are not vicinity based and cannot be used directly from trucks and other sources.<br/><br/>As the resources for construction are pulled from the base pool, the first supply storage in a base can be constructed without spending any resources.<br/><br/>Resources in storage are persistent and do not expire or decay.","Sklady jsou vždy první stavbou, která se na provozní základně vztyčuje. Uchovávají různé typy zdrojů a zpřístupňují je k použití v rámci základny. Na rozdíl od systému zásobování v základní hře nejsou zdroje ve hře <b>Freedom Fighters</b> založeny na blízkosti a nelze je používat přímo z nákladních automobilů a jiných zdrojů.<br/><br/>Jelikož se zdroje pro výstavbu čerpají z fondu základny, lze první sklad zásob v základně postavit bez vynaložení jakýchkoli zdrojů.<br/><br/>Zdroje ve skladu jsou trvalé a jejich platnost nevyprší ani nezaniknou.",,03 Aug 2025 17:21:43 +0200
JWK-FM-StrategyGuide-Intro,"Start by completing the <b>introductory storyline</b>. By the end of it, you should have established your first <b>FOB</b> and learned how to earn money by collecting enemy <b>dogtags</b>, as well as how to raise support by hanging <b>propaganda posters</b>.<br/><br/>Your next priority should be to <b>establish a network of hideouts</b> across all towns. To do this, you need to increase support in each of them. Don’t focus on a single location — instead, spread your efforts: hang posters in town A, donate supplies in town B, move on to town C, and eventually return to A. This rotation helps avoid diminishing returns and keeps the threat level moderately low.<br/><br/>Placing posters and talking to people may not be enough in towns with larger populations. The most effective method is <b>donating supplies</b>, which at this point can be obtained in one of the following ways:<br/>- <b>Purchase with money at ports</b>: Earn money by turning in dogtags, completing resistance missions, or selling loot at shops.<br/>- <b>Raid an enemy factory</b>: Go in guns blazing, or infiltrate undercover and casually drive off with the cargo.<br/>- <b>Ambush enemy transports</b>: Enemy trucks may carry varying amounts of supplies.<br/>- <b>Loot enemy checkpoints</b>: Occasionally, you may find a pile of supplies nearby.<br/><br/>Every new hideout will make your life a little easier — reducing travel time to resupply, pick up posters, or report mission progress. Once your hideouts are established, stock them with supplies, including your <b>HQ</b>. Resupplied hideouts enable the resistance to dispatch fighters who can assist in capturing key points of interest.<br/><br/>In the meantime, consider capturing <b>radio and radar sites</b>, which will help you consolidate your control over territory. This makes traveling safer, as enemy patrols will only appear in zones still under their control.<br/><br/>Now you’re ready to capture an <b>enemy factory</b>. Choose one near your FOB, or establish a new one. Make sure it's stocked with weapons, ammunition, and medical items — either bring them manually or provide enough supplies so they can be purchased from the armory, medical tent, or other facilities. Set up a garage and park at least two vehicles. Whether you’re playing solo or with others, you can also build a living area to command a squad of recruits during the assault.<br/><br/>Proceed to the factory and <b>clear the enemy garrison</b>. You’ll likely face heavy resistance, but you can tackle it in stages. If you’re playing solo, consider using a sniper rifle to harass enemies from a distance, frequently changing position to avoid detection. In other situations, a frontal assault with AI squadmates may be effective.<br/><br/>Once you clear the garrison and enter the factory area, a <b>battle will begin</b>. Thanks to your hideout network, friendly fighters should arrive to help even the odds. If your character is killed, you’ll be able to quickly respawn at your FOB, grab a vehicle, and return to the battle before it’s lost.<br/><br/>Getting supplies becomes much easier once you’ve captured your first factory. It will passively produce new supplies each day, which you can transport to your FOBs, hideouts, or donate to towns. Factories continue production even when you skip time by resting in beds, so you can use this mechanism at moments of downtime. You should now focus on capturing additional factories to maximize your <b>production throughput</b>.<br/><br/>Once you have a steady surplus of supplies, you can start taking over towns and military bases using the same process — ultimately leading to the <b>liberation of all territories</b> and <b>victory in the campaign</b>.","Začněte dokončením <b>úvodní příběhové linie</b>. Na jejím konci byste měli založit svůj první <b>FOB</b> a naučit se, jak vydělávat peníze sbíráním nepřátelských <b>psích známek</b> a také jak získávat podporu vyvěšováním <b>propagandistických plakátů</b>.<br/><br/>Vaší další prioritou by mělo být <b>vytvoření sítě úkrytů</b> ve všech městech. Abyste toho dosáhli, musíte v každém z nich zvýšit podporu. Nesoustřeďujte se na jediné místo - místo toho rozložte své úsilí: vyvěste plakáty ve městě A, darujte zásoby ve městě B, přejděte do města C a nakonec se vraťte do A. Toto střídání pomáhá vyhnout se klesajícím výnosům a udržuje mírně nízkou úroveň ohrožení.<br/><br/>Ve městech s větším počtem obyvatel nemusí vylepování plakátů a promlouvání k lidem stačit. Nejefektivnější metodou je <b>darování zásob</b>, které lze v tuto chvíli získat jedním z následujících způsobů:<br/>- <b>Nákup za peníze v přístavech</b>: Peníze získáte odevzdáváním psích známek, plněním misí odboje nebo prodejem kořisti v obchodech.<br/>- <b>Napadení nepřátelské továrny</b>: <br/>- <b>Přepadněte nepřátelské transporty</b>: Nepřátelské nákladní vozy mohou převážet různé množství zásob.<br/>- <b>Vyrabujte nepřátelské kontrolní body</b>: Občas můžete poblíž najít hromadu zásob.<br/><br/>Každý nový úkryt vám trochu usnadní život - zkrátí dobu cestování za doplněním zásob, vyzvednutím plakátů nebo nahlášením postupu mise. Jakmile jsou vaše úkryty zřízeny, zásobte je zásobami, včetně <b>velitelství</b>. Zásobené úkryty umožní odboji vyslat bojovníky, kteří mohou pomoci při obsazování klíčových zájmových bodů.<br/><br/>Mezitím zvažte obsazení <b>rádiových a radarových stanovišť</b>, což vám pomůže upevnit kontrolu nad územím. Díky tomu bude cestování bezpečnější, protože nepřátelské hlídky se budou objevovat pouze v zónách, které jsou stále pod jejich kontrolou.<br/><br/>Teď jste připraveni dobýt <b>nepřátelskou továrnu</b>. Vyberte si nějakou poblíž svého FOB nebo založte novou. Ujistěte se, že je zásobena zbraněmi, municí a zdravotnickými potřebami - buď je přivezte ručně, nebo zajistěte dostatek zásob, aby je bylo možné zakoupit ve zbrojnici, zdravotnickém stanu nebo jiných zařízeních. Zřiďte garáž a zaparkujte alespoň dvě vozidla. Ať už hrajete sami, nebo s ostatními, můžete také postavit obytný prostor, abyste mohli během útoku velet oddílu rekrutů.<br/><br/>Pokračujte do továrny a <b>vyčistěte nepřátelskou posádku</b>. Pravděpodobně budete čelit silnému odporu, ale můžete se s ním vypořádat postupně. Pokud hrajete sólo, zvažte použití odstřelovací pušky k obtěžování nepřátel z dálky a často měňte pozici, abyste se vyhnuli odhalení. V jiných situacích může být účinný frontální útok se spolubojovníky s umělou inteligencí.<br/><br/>Jakmile vyčistíte posádku a vstoupíte do oblasti továrny, začne <b>boj</b>. Díky síti úkrytů by měli dorazit spřátelení bojovníci, kteří vám pomohou vyrovnat šance. Pokud bude vaše postava zabita, budete se moci rychle respawnovat na svém stanovišti, vzít si vozidlo a vrátit se do bitvy dříve, než bude prohraná.<br/><br/>Získávání zásob bude mnohem snazší, jakmile dobudete první továrnu. Ta bude každý den pasivně vyrábět nové zásoby, které můžete dopravit do svých FOB, úkrytů nebo darovat městům. Továrny pokračují ve výrobě, i když přeskočíte čas odpočinkem na lůžku, takže tento mechanismus můžete využít ve chvílích prostojů. Nyní byste se měli zaměřit na obsazování dalších továren, abyste maximalizovali <b>výrobní výkon</b>.<br/><br/>Jakmile budete mít stálý přebytek zásob, můžete začít stejným postupem obsazovat města a vojenské základny - což nakonec povede k <b>osvobození všech území</b> a <b>vítězství v kampani</b>.",,03 Aug 2025 17:21:43 +0200
JWK-FM-Tips-AmbulancesMedics,"Passing ambulances may contain significant amounts of medical items, including epinephrine, in their trunks. Medics may also carry epinephrine.","Projíždějící sanitky mohou mít ve svých kufrech značné množství zdravotnických potřeb, včetně adrenalinu. Zdravotníci mohou mít u sebe také epinefrin.",,03 Aug 2025 17:21:43 +0200
JWK-FM-Tips-BattleTaxi,"Before trying to capture an enemy base, build a FOB nearby and stock it with resources to respawn there. Place a garage and assign a vehicle that will act as a taxi. Even if your entire squad dies and the vehicle stays left on the battlefield, you will be able to recover it remotely from the FOB. In this manner you will be able to deliver reinforcements sustainably.","Než se pokusíte dobýt nepřátelskou základnu, postavte poblíž FOB a zásobte ji surovinami, abyste se v ní mohli znovu objevit. Umístěte garáž a přiřaďte vozidlo, které bude fungovat jako taxi. I když celá vaše jednotka zemře a vozidlo zůstane na bojišti, budete ho moci na dálku z FOB získat zpět. Tímto způsobem budete moci trvale dodávat posily.",,03 Aug 2025 17:21:43 +0200
JWK-FM-Tips-BloodiedClothes,"Bloodied clothes will make you wanted on sight. If your clothes are bloodied, you will see a hint on the inventory screen.","Zakrvácené oblečení vás bude hledat na první pohled. Pokud je vaše oblečení zakrvácené, zobrazí se na obrazovce inventáře nápověda.",,03 Aug 2025 17:21:43 +0200
JWK-FM-Tips-CallEnemyQrf,"You can use public payphones to report resistance activity and lure the enemy into an ambush, or provoke a battle.",Pomocí veřejných telefonních automatů můžete nahlásit odbojovou činnost a nalákat nepřítele do léčky nebo vyprovokovat bitvu.,,03 Aug 2025 17:21:43 +0200
JWK-FM-Tips-CivilianClothes,"You can purchase civilian clothes in a clothing shop. It may be useful to store a few sets at your military base, so you can disguise as a civilian after respawning.","Civilní oblečení si můžete zakoupit v obchodě s oblečením. Může být užitečné uložit si několik sad na vojenské základně, abyste se po opětovném naběhnutí mohli převléknout za civilistu.",,03 Aug 2025 17:21:43 +0200
JWK-FM-Tips-Epinephrine,"Make sure to have at least one dose of epinephrine on you. It can be self-administered if you get downed, which is crucial for lone wolfs.","Ujistěte se, že máte u sebe alespoň jednu dávku epinefrinu. V případě, že se dostanete do bezvědomí, si ho můžete podat sami, což je pro osamělé vlky zásadní.",,03 Aug 2025 17:21:43 +0200
JWK-FM-Tips-HideoutsDanger,"The HQ will be shut down and moved to a new location if you endanger it. Any stocked supplies will be lost in the process, wasting the resistance efforts.",V případě ohrožení bude centrála uzavřena a přesunuta na nové místo. Veškeré zásoby se při tom ztratí a úsilí odboje přijde vniveč.,,03 Aug 2025 17:21:43 +0200
JWK-FM-Tips-HijackEnemyVehicles,"You can capture enemy APCs or helicopters in the early game. Scout the location and ask for distraction at the other side of the enemy compound. Disguise yourself in enemy uniform to enter the illegal zone freely and hijack the vehicle, while everyone's attention is elsewhere.","Na začátku hry můžete ukořistit nepřátelská vozidla APC nebo vrtulníky. Prozkoumejte místo a požádejte o odlákání pozornosti na druhé straně nepřátelského komplexu. Převlečte se do nepřátelské uniformy, abyste mohli volně vstoupit do ilegální zóny a unést vozidlo, zatímco pozornost všech je jinde.",,03 Aug 2025 17:21:43 +0200
JWK-FM-Tips-HitAndRun,"Enemy garrisons will usually outnumber you or your group, but don't worry - every attack and every eliminated enemy counts, and eventually you will win the war of attrition. Apply hit & run tactics - approach a base, snipe a few enemies, send a rocket and vanish in the woods. Rinse and repeat.","Nepřátelské posádky budou mít obvykle početní převahu nad vámi nebo vaší skupinou, ale nebojte se - každý útok a každý zlikvidovaný nepřítel se počítá a nakonec opotřebovací válku vyhrajete. Uplatňujte taktiku ""udeř a uteč"" - přiblížíte se k základně, odstřelíte několik nepřátel, pošlete raketu a zmizíte v lese. Opakujte a opakujte.",,03 Aug 2025 17:21:43 +0200
JWK-FM-Tips-Intro,"- You are facing a regular, well equipped army. Going into fights head on may be tempting, but you are inevitably going to be overrun, or pinned down without an exit.<br/><br/>- Take inspiration from real world guerilla warfare. Employ hit and run tactics, don't be afraid to break contact and run away to come back later.","- Stojíte proti pravidelné, dobře vybavené armádě. Pustit se do boje bezhlavě může být lákavé, ale nevyhnutelně budete obklíčeni nebo přišpendleni k zemi bez možnosti úniku.<br/><br/>- Inspirujte se skutečnou partyzánskou válkou. Používejte taktiku ""udeř a uteč"", nebojte se přerušit kontakt a utéct, abyste se později vrátili.",,03 Aug 2025 17:21:43 +0200
JWK-FM-Tips-RadioContact,You can use any handheld radio to contact the resistance officer if you are within signal range of a controlled radio site. Remember to tune your radio to correct frequency according to the time table.,"Pokud se nacházíte v dosahu signálu kontrolovaného rádiového stanoviště, můžete ke kontaktu s důstojníkem odporu použít jakoukoli ruční vysílačku. Nezapomeňte naladit vysílačku na správnou frekvenci podle časového rozpisu.",,03 Aug 2025 17:21:43 +0200
JWK-FM-Tips-StealFactorySupplies,"You can also steal supplies from an enemy factory without capturing it. Likewise, create distraction, drive up in an enemy cargo truck while disguised, load supplies and get away quickly!","Můžete také ukrást zásoby z nepřátelské továrny, aniž byste ji obsadili. Stejně tak odlákejte pozornost, v přestrojení přijeďte v nepřátelském nákladním voze, naložte zásoby a rychle zmizte!",,03 Aug 2025 17:21:43 +0200
JWK-FM-Tips-StockingHideouts,Make sure to stock your hideouts fully before attempting to capture a town or a military base. The supplies will allow friendlies to take part in the battle.,"Před pokusem o dobytí města nebo vojenské základny se ujistěte, že jste své úkryty plně zásobili. Zásoby umožní přátelům účastnit se bitvy.",,03 Aug 2025 17:21:43 +0200
JWK-FM-Tips-WayOut,"Do not get into a fight if you don't have a way out. Situation usually escalates very quickly and you may find yourself surrounded and overwhelmed, even if you had upper hand at the start. Have an exit strategy and don't be afraid to break contact. You can always come later and try again.","Nepouštějte se do hádky, pokud nemáte východisko. Situace se obvykle velmi rychle vyhrotí a vy se můžete ocitnout v obklíčení a přemožení, i když jste na začátku měli navrch. Mějte připravenou únikovou strategii a nebojte se přerušit kontakt. Vždy můžete přijít později a zkusit to znovu.",,03 Aug 2025 17:21:43 +0200
