Id,Source,Translation,Comment,Modified
JWK-FM-ResistanceTraders-Intro,"Traders can be found at <b>resistance hideouts</b> and usually offer some interesting and illegal items for purchase. They will also collect enemy dogtags from you, in exchange for money.","Торговцы могут быть найдены в <b>укрытиях сопротивления</b> и обычно предлагают некоторые интересные и незаконные предметы для покупки. Они также будут собирать вражеские жетоны у вас в обмен на деньги.",,03 Aug 2025 17:21:43 +0200
JWK-FM-Respawn-Intro,"After joining the fight for the first time, or an unfortunate death, player will be faced with the <b>deployment map tool</b>. In this view, they can select the respawn location they wish to use. If there is no location available, player has to wait until remaining players reenable respawn availability. If there are no remaining players alive, the campaign will fail.","После присоединения к борьбе в первый раз или неудачной смерти игрок столкнется с <b>инструментом карты развертывания</b>. В этом представлении они могут выбрать место возрождения, которое хотят использовать. Если нет доступного места, игрок должен ждать, пока оставшиеся игроки не восстановят доступность возрождения. Если нет оставшихся живых игроков, кампания потерпит неудачу.",,03 Aug 2025 17:21:43 +0200
JWK-FM-Respawn-OperatingBases,"Spawning at <b>operating bases</b> consumes certain amount of resources, depending on the <b>operating base</b> type. Respawn cost, along with available resources at the base, is always shown in the <b>deployment map tool</b>.<br/><br/>Spawned character will have a mix of resistance clothes and no equipment at all.","Возрождение на <b>операционных базах</b> потребляет определенное количество ресурсов в зависимости от типа <b>операционной базы</b>. Стоимость возрождения вместе с доступными ресурсами на базе всегда отображается в <b>инструменте карты развертывания</b>.<br/><br/>Возрожденный персонаж будет иметь смесь одежды сопротивления и никакого оборудования вообще.",,03 Aug 2025 17:21:43 +0200
JWK-FM-Respawn-Towns,"To spawn in a town, there must be at least one <b>supporter</b> in local population. By spawning, the player takes control of a civilian character that is taken away from the supporters amount. Town population is not affected by this.<br/><br/>Spawned character will have civilian clothes, a basic handgun, a map and some bag.","Чтобы возродиться в городе, должно быть по крайней мере один <b>сторонник</b> в местном населении. При возрождении игрок берет под контроль гражданского персонажа, который забирается из количества сторонников. Население города не затрагивается этим.<br/><br/>Возрожденный персонаж будет иметь гражданскую одежду, базовый пистолет, карту и гражданскую сумку.",,03 Aug 2025 17:21:43 +0200
JWK-FM-Resting-Healing,"Depending on your difficulty settings, resting may heal player characters. Damage is healed in full, independently of the rest duration.","В зависимости от ваших настроек сложности, отдых может лечить игровых персонажей. Урон лечится полностью, независимо от продолжительности отдыха.",,03 Aug 2025 17:21:43 +0200
JWK-FM-Resting-Intro,"You can use most beds found in the world to <b>rest</b>. Resting advances time, which is useful if you want to skip night-time or, to the contrary, you want to carry out an assault in the dark.<br/><br/>To rest, you have to interact with a bed and select resting duration in the menu. In multiplayer, all players spawned in-world need to get near beds and confirm their readiness to rest. It is not possible to change planned rest duration while players are waiting. To do so, all players must cancel their readiness (or exit resting menu), which will clear currently planned rest.<br/><br/>Once all required players are ready, a timelapse will occur, fast-forwarding by selected duration.","Вы можете использовать большинство кроватей, найденных в мире, чтобы <b>отдохнуть</b>. Отдых продвигает время, что полезно, если вы хотите пропустить ночное время или, наоборот, хотите провести атаку в темноте.<br/><br/>Чтобы отдохнуть, вы должны взаимодействовать с кроватью и выбрать продолжительность отдыха в меню. В мультиплеере все игроки, возрожденные в мире, должны подойти к кроватям и подтвердить свою готовность к отдыху. Невозможно изменить запланированную продолжительность отдыха, пока игроки ждут. Для этого все игроки должны отменить свою готовность (или выйти из меню отдыха), что очистит текущий запланированный отдых.<br/><br/>Как только все необходимые игроки готовы, произойдет ускорение времени, перематывая на выбранную продолжительность.",,03 Aug 2025 17:21:43 +0200
JWK-FM-Resting-Requirements,"Each player needs to have a <b>wristwatch</b> in order to wake up at the planned time.<br/><br/>Additionally:<br/>- character cannot be wanted<br/>- if character is in combat attire, there cannot be enemies nearby<br/>- bed cannot be in illegal area","Каждому игроку нужно иметь <b>наручные часы</b>, чтобы проснуться в запланированное время.<br/><br/>Дополнительно:<br/>- персонаж не может быть разыскиваемым<br/>- если персонаж в боевой одежде, поблизости не должно быть врагов<br/>- кровать не может быть в запрещенной зоне",,03 Aug 2025 17:21:43 +0200
JWK-FM-Saving-Character,"Your character position and inventory is fully saved. On return you will spawn at the same location you have exited, so make sure to exit the game while in a safe location!<br/><br/>If your character dies, their body will be persisted after you disconnect or exit, enabling you to return to it. But if you lose your next character, the previous body will be removed - only the last body is preserved.<br/><br/>Your AI subordinates are saved with your character. In multiplayer they will join and leave the server with you.","Позиция и инвентарь вашего персонажа полностью сохраняются. При возвращении вы возродитесь в том же месте, где вышли, поэтому убедитесь, что выходите из игры, находясь в безопасном месте!<br/><br/>Если ваш персонаж умирает, его тело будет сохранено после вашего отключения или выхода, что позволит вам вернуться к нему. Но если вы потеряете следующего персонажа, предыдущее тело будет удалено — сохраняется только последнее тело.<br/><br/>Ваши ИИ-подчиненные сохраняются вместе с вашим персонажем. В мультиплеере они будут присоединяться и покидать сервер вместе с вами.",,03 Aug 2025 17:21:43 +0200
JWK-FM-Saving-Enemies,"Specific enemy characters are not saved, so if you exit the game while surrounded by enemies, they will be gone after you load the game. Garrison compositions are however saved, which means if you attack a place of interest and eliminate a single enemy, that specific character will not automatically reappear. If you clear a location, but do not capture it, it will remain empty after the load - of course, unless enemy reinforcements arrive!<br/><br/>This means that every fight counts and you can effectively clear garrisons by war of attrition, small chunks at a time.","Конкретные вражеские персонажи не сохраняются, поэтому если вы выходите из игры, окруженные врагами, они исчезнут после загрузки игры. Однако составы гарнизонов сохраняются, что означает, что если вы атакуете место интереса и устраняете одного врага, этот конкретный персонаж не появится автоматически снова. Если вы очистите локацию, но не захватите ее, она останется пустой после загрузки — конечно, если не прибудут вражеские подкрепления!<br/><br/>Это означает, что каждый бой имеет значение, и вы можете эффективно очищать гарнизоны войной на истощение, небольшими частями за раз.",,03 Aug 2025 17:21:43 +0200
JWK-FM-Saving-Intro,"Freedom Fighters is a semi-persistent scenario, which means that overall game progress is saved, but not the exact state of the world. Global save is performed periodically every 10 minutes to protect players from losing progress due to a fatal crash, and on every server exit (or closing the game in single player). In multiplayer, the player profile is saved on player disconnect.","Freedom Fighters — это полупостоянный сценарий, что означает, что общий игровой прогресс сохраняется, но не точное состояние мира. Глобальное сохранение выполняется периодически каждые 10 минут для защиты игроков от потери прогресса из-за фатального сбоя, и при каждом выходе с сервера (или закрытии игры в одиночной игре). В мультиплеере профиль игрока сохраняется при отключении игрока.",,03 Aug 2025 17:21:43 +0200
JWK-FM-Saving-Vehicles,"Vehicles found in the world are not persistent by default - regardless whether you capture them on the go, or hijack from a parking spot. To preserve a vehicle during save/load, you have to assign it to a parking spot in a <b>garage</b> or a <b>helipad</b> at a controlled <b>operating base</b>.<br/><br/>If you abandon a vehicle in the world and get sufficiently far away, it may be gone once you get back! Assigning the vehicle to a parking spot also prevents this. Additionally, you will be able to recover the vehicle from far away.<br/><br/>Note that claiming <b>ownership</b> of a vehicle does not affect its persistence.","Транспортные средства, найденные в мире, по умолчанию не сохраняются — независимо от того, захватываете ли вы их на ходу или угоняете с парковочного места. Чтобы сохранить транспортное средство во время сохранения/загрузки, вы должны назначить его на парковочное место в <b>гараже</b> или <b>вертодроме</b> на контролируемой <b>операционной базе</b>.<br/><br/>Если вы бросите транспортное средство в мире и уйдете достаточно далеко, оно может исчезнуть, когда вы вернетесь! Назначение транспортного средства на парковочное место также предотвращает это. Дополнительно вы сможете восстановить транспортное средство издалека.<br/><br/>Обратите внимание, что заявление <b>владения</b> транспортным средством не влияет на его постоянство.",,03 Aug 2025 17:21:43 +0200
JWK-FM-Shops-Intro,"Various civilian shops can be found in the world, offering diverse assortment of goods. At general shops, you can buy various items intended for tourism, which are also incidentally useful if you plan to conduct guerilla warfare - such as compasses, watches or binoculars. Clothing shops may be useful if you want to get rid of your uniform and blend into the crowd. If you intend to be shot, make sure to visit the pharmacy beforehand.<br/><br/>While item stocks are limited, they usually get replenished before next business day begins. Shops will not want to serve you if you are <b>wanted</b>. Also keep in mind the current time of day - each shop has specific business hours, outside of which you will not be served.","В мире можно найти различные гражданские магазины, предлагающие разнообразный ассортимент товаров. В обычных магазинах вы можете купить различные предметы, предназначенные для туризма, которые также случайно полезны, если вы планируете вести партизанскую войну — такие как компасы, часы или бинокли. Магазины одежды могут быть полезны, если вы хотите избавиться от униформы и слиться с толпой. Если вы намерены поучаствовать в перестрелке, обязательно посетите аптеку заранее.<br/><br/>Хотя запасы товаров ограничены, они обычно пополняются до начала следующего рабочего дня. Магазины не захотят обслуживать вас, если вы <b>в розыске</b>. Также учитывайте текущее время дня — каждый магазин имеет определенные часы работы, вне которых вас не обслужат.",,03 Aug 2025 17:21:43 +0200
JWK-FM-Storages-Intro,"Storages are always the first construction to be raised in an operating base. They store resources of different types and make them available to use within a base. Different to base game supply system, resources in <b>Freedom Fighters</b> are not vicinity based and cannot be used directly from trucks and other sources.<br/><br/>As the resources for construction are pulled from the base pool, the first supply storage in a base can be constructed without spending any resources.<br/><br/>Resources in storage are persistent and do not expire or decay.","Склады всегда являются первой постройкой, возводимой на операционной базе. Они хранят ресурсы различных типов и делают их доступными для использования на базе. В отличие от базовой системы снабжения игры, ресурсы в <b>Freedom Fighters</b> не основаны на близости и не могут использоваться напрямую из грузовиков и других источников.<br/><br/>Поскольку ресурсы для строительства берутся из базового пула, первый склад снабжения на базе может быть построен без затрат каких-либо ресурсов.<br/><br/>Ресурсы на складе постоянны и не истекают и не портятся.",,03 Aug 2025 17:21:43 +0200
JWK-FM-StrategyGuide-Intro,"Start by completing the <b>introductory storyline</b>. By the end of it, you should have established your first <b>FOB</b> and learned how to earn money by collecting enemy <b>dogtags</b>, as well as how to raise support by hanging <b>propaganda posters</b>.<br/><br/>Your next priority should be to <b>establish a network of hideouts</b> across all towns. To do this, you need to increase support in each of them. Don't focus on a single location — instead, spread your efforts: hang posters in town A, donate supplies in town B, move on to town C, and eventually return to A. This rotation helps avoid diminishing returns and keeps the threat level moderately low.<br/><br/>Placing posters and talking to people may not be enough in towns with larger populations. The most effective method is <b>donating supplies</b>, which at this point can be obtained in one of the following ways:<br/>- <b>Purchase with money at ports</b>: Earn money by turning in dogtags, completing resistance missions, or selling loot at shops.<br/>- <b>Raid an enemy factory</b>: Go in guns blazing, or infiltrate undercover and casually drive off with the cargo.<br/>- <b>Ambush enemy transports</b>: Enemy trucks may carry varying amounts of supplies.<br/>- <b>Loot enemy checkpoints</b>: Occasionally, you may find a pile of supplies nearby.<br/><br/>Every new hideout will make your life a little easier — reducing travel time to resupply, pick up posters, or report mission progress. Once your hideouts are established, stock them with supplies, including your <b>HQ</b>. Resupplied hideouts enable the resistance to dispatch fighters who can assist in capturing key points of interest.<br/><br/>In the meantime, consider capturing <b>radio and radar sites</b>, which will help you consolidate your control over territory. This makes traveling safer, as enemy patrols will only appear in zones still under their control.<br/><br/>Now you're ready to capture an <b>enemy factory</b>. Choose one near your FOB, or establish a new one. Make sure it's stocked with weapons, ammunition, and medical items — either bring them manually or provide enough supplies so they can be purchased from the armory, medical tent, or other facilities. Set up a garage and park at least two vehicles. Whether you're playing solo or with others, you can also build a living area to command a squad of recruits during the assault.<br/><br/>Proceed to the factory and <b>clear the enemy garrison</b>. You'll likely face heavy resistance, but you can tackle it in stages. If you're playing solo, consider using a sniper rifle to harass enemies from a distance, frequently changing position to avoid detection. In other situations, a frontal assault with AI squadmates may be effective.<br/><br/>Once you clear the garrison and enter the factory area, a <b>battle will begin</b>. Thanks to your hideout network, friendly fighters should arrive to help even the odds. If your character is killed, you'll be able to quickly respawn at your FOB, grab a vehicle, and return to the battle before it's lost.<br/><br/>Getting supplies becomes much easier once you've captured your first factory. It will passively produce new supplies each day, which you can transport to your FOBs, hideouts, or donate to towns. Factories continue production even when you skip time by resting in beds, so you can use this mechanism at moments of downtime. You should now focus on capturing additional factories to maximize your <b>production throughput</b>.<br/><br/>Once you have a steady surplus of supplies, you can start taking over towns and military bases using the same process — ultimately leading to the <b>liberation of all territories</b> and <b>victory in the campaign</b>.","Начните с прохождения <b>вводной сюжетной линии</b>. К концу вы должны будете создать свою первую <b>FOB</b> и научиться зарабатывать деньги, собирая вражеские <b>жетоны</b>, а также как поднимать поддержку, развешивая <b>пропагандистские плакаты</b>.<br/><br/>Вашим следующим приоритетом должно быть <b>создание сети укрытий</b> во всех городах. Для этого вам нужно увеличить поддержку в каждом из них. Не сосредотачивайтесь на одном месте — вместо этого распределите усилия: развесьте плакаты в городе А, пожертвуйте припасы в городе Б, перейдите к городу В, и в конечном итоге вернитесь к А. Эта ротация помогает поддерживает уровень угрозы умеренно низким.<br/><br/>Развешивание плакатов и разговоры с людьми могут быть недостаточными в городах с большим населением. Самый эффективный метод — это <b>пожертвование припасов</b>, которые на данном этапе можно получить одним из следующих способов:<br/>- <b>Покупка за деньги в портах</b>: Зарабатывайте деньги, сдавая жетоны, выполняя миссии сопротивления или продавая добычу в магазинах.<br/>- <b>Рейд на вражеский завод</b>: Идите с оружием наготове или проникайте под прикрытием и спокойно уезжайте с грузом.<br/>- <b>Засада на вражеские транспорты</b>: Вражеские грузовики могут перевозить различное количество припасов.<br/>- <b>Добыча с вражеских КПП</b>: Иногда вы можете найти кучу припасов поблизости.<br/><br/>Каждое новое укрытие сделает вашу жизнь немного легче — сократит время в пути для пополнения запасов, получения плакатов или отчета о прогрессе миссии. Как только ваши укрытия будут созданы, снабдите их припасами, включая ваш <b>штаб</b>. Снабженные укрытия позволяют сопротивлению отправлять бойцов, которые могут помочь в захвате ключевых точек интереса.<br/><br/>Тем временем рассмотрите захват <b>радио и радарных станций</b>, которые помогут вам консолидировать контроль над территорией. Это делает путешествия безопаснее, поскольку вражеские патрули будут появляться только в зонах, все еще находящихся под их контролем.<br/><br/>Теперь вы готовы захватить <b>вражеский завод</b>. Выберите один рядом с вашей FOB или создайте новую рядом с целью. Убедитесь, что она снабжена оружием, боеприпасами и медицинскими предметами — либо принесите их вручную, либо предоставьте достаточно припасов, чтобы их можно было купить в арсенале, медицинской палатке или других объектах. Установите гараж и припаркуйте как минимум два транспортных средства. Играете ли вы в одиночку или с другими, вы также можете построить жилую зону для командования отрядом новобранцев во время штурма.<br/><br/>Продолжите к заводу и <b>очистите вражеский гарнизон</b>. Вы, вероятно, столкнетесь с сильным сопротивлением, но можете справиться с этим поэтапно. Если вы играете в одиночку, рассмотрите использование снайперской винтовки для беспокойства врагов с расстояния, часто меняя позицию, чтобы избежать обнаружения. В других ситуациях фронтальная атака с ИИ-товарищами может быть эффективной.<br/><br/>Как только вы очистите гарнизон и войдете в зону завода, <b>начнется битва</b>. Благодаря вашей сети укрытий дружественные бойцы должны прибыть, чтобы помочь уравнять шансы. Если ваш персонаж будет убит, вы сможете быстро возродиться на вашей FOB, взять транспорт и вернуться к битве до того, как она будет проиграна.<br/><br/>Получение припасов становится намного проще, как только вы захватите свой первый завод. Он будет пассивно производить новые припасы каждый день, которые вы можете транспортировать на ваши FOB, укрытия или жертвовать городам. Заводы продолжают производство даже когда вы пропускаете время, отдыхая в кроватях, поэтому вы можете использовать этот механизм в моменты простоя. Теперь вы должны сосредоточиться на захвате дополнительных заводов для максимизации вашей <b>производственной пропускной способности</b>.<br/><br/>Как только у вас будет стабильный избыток припасов, вы можете начать захватывать города и военные базы, используя тот же процесс — в конечном итоге приводя к <b>освобождению всех территорий</b> и <b>победе в кампании</b>.",,03 Aug 2025 17:21:43 +0200
JWK-FM-Tips-AmbulancesMedics,"Passing ambulances may contain significant amounts of medical items, including epinephrine, in their trunks. Medics may also carry epinephrine.","Проезжающие мимо машины скорой помощи могут содержать значительное количество медицинских предметов, включая адреналин, в своих багажниках. Медики также могут носить адреналин.",,03 Aug 2025 17:21:43 +0200
JWK-FM-Tips-BattleTaxi,"Before trying to capture an enemy base, build a FOB nearby and stock it with resources to respawn there. Place a garage and assign a vehicle that will act as a taxi. Even if your entire squad dies and the vehicle stays left on the battlefield, you will be able to recover it remotely from the FOB. In this manner you will be able to deliver reinforcements sustainably.","Перед попыткой захватить вражескую базу постройте FOB поблизости и снабдите его ресурсами для возрождения там. Разместите гараж и назначьте транспорт, который будет действовать как такси. Даже если весь ваш отряд погибнет и транспорт останется на поле боя, вы сможете восстановить его удаленно с FOB. Таким образом вы сможете устойчиво доставлять подкрепления.",,03 Aug 2025 17:21:43 +0200
JWK-FM-Tips-BloodiedClothes,"Bloodied clothes will make you wanted on sight. If your clothes are bloodied, you will see a hint on the inventory screen.","Окровавленная одежда сделает вас разыскиваемым с первого взгляда. Если ваша одежда окровавлена, вы увидите подсказку на экране инвентаря.",,03 Aug 2025 17:21:43 +0200
JWK-FM-Tips-CallEnemyQrf,"You can use public payphones to report resistance activity and lure the enemy into an ambush, or provoke a battle.","Вы можете использовать общественные телефоны-автоматы для сообщения о деятельности сопротивления и заманивания врага в засаду или провоцирования битвы.",,03 Aug 2025 17:21:43 +0200
JWK-FM-Tips-CivilianClothes,"You can purchase civilian clothes in a clothing shop. It may be useful to store a few sets at your military base, so you can disguise as a civilian after respawning.","Вы можете купить гражданскую одежду в магазине одежды. Может быть полезно хранить несколько комплектов на вашей военной базе, чтобы вы могли замаскироваться под гражданского после возрождения.",,03 Aug 2025 17:21:43 +0200
JWK-FM-Tips-Epinephrine,"Make sure to have at least one dose of epinephrine on you. It can be self-administered if you get downed, which is crucial for lone wolfs.","Убедитесь, что у вас есть как минимум одна доза адреналина. Его можно ввести самостоятельно, если вас сбили, что критично для одиночек.",,03 Aug 2025 17:21:43 +0200
JWK-FM-Tips-HideoutsDanger,"The HQ will be shut down and moved to a new location if you endanger it. Any stocked supplies will be lost in the process, wasting the resistance efforts.","Штаб будет закрыт и перемещен в новое место, если вы подвергнете его опасности. Любые запасенные припасы будут потеряны в процессе, растрачивая усилия сопротивления.",,03 Aug 2025 17:21:43 +0200
JWK-FM-Tips-HijackEnemyVehicles,"You can capture enemy APCs or helicopters in the early game. Scout the location and ask for distraction at the other side of the enemy compound. Disguise yourself in enemy uniform to enter the illegal zone freely and hijack the vehicle, while everyone's attention is elsewhere.","Вы можете захватить вражеские БТР или вертолеты в начале игры. Разведайте местоположение и попросите отвлечение на другой стороне вражеского комплекса. Замаскируйтесь во вражескую униформу, чтобы свободно войти в запрещенную зону и угнать транспорт, пока внимание всех направлено в другое место.",,03 Aug 2025 17:21:43 +0200
JWK-FM-Tips-HitAndRun,"Enemy garrisons will usually outnumber you or your group, but don't worry - every attack and every eliminated enemy counts, and eventually you will win the war of attrition. Apply hit & run tactics - approach a base, snipe a few enemies, send a rocket and vanish in the woods. Rinse and repeat.","Вражеские гарнизоны обычно будут превосходить вас или вашу группу численно, но не беспокойтесь — каждая атака и каждый устраненный враг имеют значение, и в конечном итоге вы выиграете войну на истощение. Применяйте тактику ударил и убежал — подойдите к базе, снайперски снимите несколько врагов, отправьте ракету и исчезните в лесу. Повторяйте.",,03 Aug 2025 17:21:43 +0200
JWK-FM-Tips-Intro,"- You are facing a regular, well equipped army. Going into fights head on may be tempting, but you are inevitably going to be overrun, or pinned down without an exit.<br/><br/>- Take inspiration from real world guerilla warfare. Employ hit and run tactics, don't be afraid to break contact and run away to come back later.","- Вы сталкиваетесь с регулярной, хорошо оснащенной армией. Идти в бой в лоб может быть заманчиво, но вас неизбежно сметут или прижмут без выхода.<br/><br/>- Черпайте вдохновение из реальной партизанской войны. Применяйте тактику ударил и убежал, не бойтесь прерывать контакт и убегать, чтобы вернуться позже.",,03 Aug 2025 17:21:43 +0200
JWK-FM-Tips-RadioContact,You can use any handheld radio to contact the resistance officer if you are within signal range of a controlled radio site. Remember to tune your radio to correct frequency according to the time table.,Вы можете использовать любое портативное радио для связи с офицером сопротивления, если вы находитесь в пределах радиуса сигнала контролируемой радиостанции. Не забудьте настроить ваше радио на правильную частоту согласно расписанию.,03 Aug 2025 17:21:43 +0200
JWK-FM-Tips-StealFactorySupplies,"You can also steal supplies from an enemy factory without capturing it. Likewise, create distraction, drive up in an enemy cargo truck while disguised, load supplies and get away quickly!","Вы также можете украсть припасы с вражеского завода, не захватывая его. Аналогично, создайте отвлечение, подъезжайте на вражеском грузовом грузовике под маскировкой, загрузите припасы и быстро уезжайте!",,03 Aug 2025 17:21:43 +0200
JWK-FM-Tips-StockingHideouts,Make sure to stock your hideouts fully before attempting to capture a town or a military base. The supplies will allow friendlies to take part in the battle.,"Убедитесь, что вы полностью снабдили ваши укрытия перед попыткой захватить город или военную базу. Припасы позволят дружественным силам участвовать в битве.",03 Aug 2025 17:21:43 +0200
JWK-FM-Tips-WayOut,"Do not get into a fight if you don't have a way out. Situation usually escalates very quickly and you may find yourself surrounded and overwhelmed, even if you had upper hand at the start. Have an exit strategy and don't be afraid to break contact. You can always come later and try again.","Не вступайте в бой, если у вас нет выхода. Ситуация обычно эскалируется очень быстро, и вы можете оказаться окруженным и подавленным, даже если у вас было преимущество в начале. Имейте стратегию выхода и не бойтесь прерывать контакт. Вы всегда можете прийти позже и попробовать снова.",,03 Aug 2025 17:21:43 +0200
JWK-FM-Towns-Control,"To control a town, the resistance has to have a certain amount of <b>supporters</b> among the town residents. Detailed information is always shown in the town info panel.<br/>Raising support is enough to control <b>villages</b>, but in case of bigger settlements, enemy forces will not stay indifferent. When the town's <b>threat</b> level gets sufficiently high, occupier will attempt to pacify the town and a <b>battle</b> will begin. As a result, the winning side will take control over the town.<br/><br/>Be vary that the resistance will <b>lose control</b> over a town if the population support falls below certain threshold.","Для контроля над городом сопротивление должно иметь определенное количество <b>сторонников</b> среди жителей города. Подробная информация всегда отображается в информационной панели города.<br/>Повышение поддержки достаточно для контроля над <b>деревнями</b>, но в случае более крупных поселений вражеские силы не останутся равнодушными. Когда уровень <b>угрозы</b> города станет достаточно высоким, оккупант попытается усмирить город и <b>начнется битва</b>. В результате выигравшая сторона возьмет контроль над городом.<br/><br/>Будьте осторожны, что сопротивление <b>потеряет контроль</b> над городом, если поддержка населения упадет ниже определенного порога.",,03 Aug 2025 17:21:43 +0200
JWK-FM-Towns-Intro,"Towns are key places for your revolution. Most importantly, they are the home of the local population, which support is desperately needed. Towns come in three sizes: <b>villages</b>, <b>towns</b> and <b>cities</b>, based on the number of residents and their infrastructure.","Города являются ключевыми местами для вашей революции. Самое главное, они являются домом местного населения, поддержка которого отчаянно необходима. Города бывают трех размеров: <b>деревни</b>, <b>города</b> и <b>мегаполисы</b>, в зависимости от количества жителей и их инфраструктуры.",,03 Aug 2025 17:21:43 +0200
JWK-FM-Towns-Threat,"Threat level denotes how much trouble the resistance has been recently making. The bigger the threat, the more activity from enemy forces you can expect. Killings, shootings, and even sightings of resistance fighters will rapidly increase threat. Threat will decay over time, so if you are facing too much enemy activity, it is best to change area of operations for some time and come back later.<br/><br/>On the other hand, sometimes you may want to increase threat and provoke a response from the enemy deliberately, for example to contest town control. In this case, some warning shots in the air or an ambush on a random enemy vehicle should be enough. You can also locate nearest <b>phone booth</b> and report resistance activity in the town.","Уровень угрозы обозначает, сколько проблем сопротивление недавно создавало. Чем больше угроза, тем больше активности от вражеских сил вы можете ожидать. Убийства, перестрелки и даже наблюдения бойцов сопротивления будут быстро увеличивать угрозу. Угроза будет уменьшаться со временем, поэтому если вы сталкиваетесь со слишком большой вражеской активностью, лучше всего сменить район операций на некоторое время и вернуться позже.<br/><br/>С другой стороны, иногда вы можете захотеть увеличить угрозу и намеренно спровоцировать ответ от врага, например, для оспаривания контроля над городом. В этом случае несколько предупредительных выстрелов в воздух или засада на случайный вражеский транспорт должны быть достаточными. Вы также можете найти ближайшую <b>телефонную будку</b> и сообщить о деятельности сопротивления в городе.",,03 Aug 2025 17:21:43 +0200
JWK-FM-Undercover-Intro,"By wearing complete enemy uniform your character can go <b>undercover</b>. In this state you can enter illegal areas, openly carry weapons (if the weapon belongs to the enemy faction) and drive enemy vehicles without attracting attention. The cover can be blown if you act suspiciously or open fire.<br/><br/>Depending on your difficulty settings, you will see a status icon when your character is undercover.","Надев полную вражескую униформу, ваш персонаж может пойти <b>под прикрытием</b>. В этом состоянии вы можете входить в запрещенные зоны, открыто носить оружие (если оружие принадлежит вражеской фракции) и управлять вражескими транспортными средствами, не привлекая внимания. Прикрытие может быть раскрыто, если вы действуете подозрительно или открываете огонь.<br/><br/>В зависимости от ваших настроек сложности, вы увидите значок статуса, когда ваш персонаж находится под прикрытием.",,03 Aug 2025 17:21:43 +0200
JWK-FM-VictoryAndDefeat-Defeat,"The resistance will be defeated if no <b>freedom fighter</b> is alive, and there is no <b>respawn location</b> available in the world. This can be caused by lack of resources, lack of population support, being overrun with enemies, or other reasons depending on the <b>respawn location</b> type. Look up <b>Respawn</b> in FM to learn more.","Сопротивление будет побеждено, если ни один <b>борец за свободу</b> не жив, и в мире нет доступного <b>места возрождения</b>. Это может быть вызвано нехваткой ресурсов, отсутствием поддержки населения, подавлением врагами или другими причинами в зависимости от типа <b>места возрождения</b>. Посмотрите <b>Возрождение</b> в FM для получения дополнительной информации.",,03 Aug 2025 17:21:43 +0200
